LeadID,LeadDate,Source,City,Budget,PropertyType,Project,SalesOwner
319,2024-09-02,Google Ads,Bangalore,12200000,Villa,Elite Heights,Shefali Mehta
320,2024-01-29,Walk-in,Bangalore,8700000,Apartment,Urban Square,Ravi Mehta
321,2024-08-20,Channel Partner,Mumbai,10000000,Villa,Urban Square,Shefali Mehta
322,2024-12-07,99acres,Noida,13200000,Apartment,Palm Towers,Priya Kapoor
323,2024-08-29,Google Ads,Pune,16100000,Apartment,Palm Towers,Rohit Sharma
324,2024-12-09,99acres,Mumbai,14800000,Plot,Palm Towers,Priya Kapoor
325,2024-07-30,Housing,Hyderabad,5900000,Apartment,Sky Residency,Rohit Sharma
326,2024-04-29,Housing,Gurgaon,7100000,Apartment,Palm Towers,Shefali Mehta
327,2024-03-25,Google Ads,Gurgaon,13000000,Villa,Green Valley,Ravi Mehta
328,2024-09-01,99acres,Bangalore,19400000,Plot,Urban Square,Praveen Tambe
329,2024-12-28,Google Ads,Hyderabad,15500000,Villa,Sky Residency,Shefali Mehta
330,2024-06-09,Referral,Bangalore,18500000,Plot,Sky Residency,Riya Kapoor
331,2024-01-04,Google Ads,Gurgaon,11600000,Villa,Palm Towers,Shefali Mehta
332,2024-03-24,Facebook,Noida,9500000,Villa,Green Valley,Rohit Sharma
333,2024-10-23,Google Ads,Mumbai,4000000,Plot,Green Valley,Shefali Mehta
334,2024-06-22,Referral,Noida,8600000,Plot,Urban Square,Riya Kapoor
335,2024-09-15,99acres,Noida,16200000,Apartment,Green Valley,Viral Kohli
336,2024-02-06,Facebook,Hyderabad,14100000,Villa,Palm Towers,Ravi Mehta
337,2024-02-22,Facebook,Gurgaon,13100000,Villa,Sky Residency,Priya Kapoor
338,2024-05-09,Referral,Gurgaon,19100000,Plot,Elite Heights,Shefali Mehta
339,2024-11-09,Facebook,Mumbai,5400000,Plot,Urban Square,Neha Singh
340,2024-01-08,Google Ads,Gurgaon,18600000,Plot,Urban Square,Riya Kapoor
341,2024-07-17,Housing,Hyderabad,14000000,Plot,Green Valley,Praveen Tambe
342,2024-01-20,Google Ads,Hyderabad,15500000,Villa,Sky Residency,Rohit Sharma
343,2024-10-09,99acres,Gurgaon,9300000,Plot,Palm Towers,Aman Sharma
344,2024-05-27,Channel Partner,Gurgaon,9000000,Plot,Palm Towers,Priya Kapoor
345,2024-07-22,Facebook,Gurgaon,10600000,Apartment,Elite Heights,Rohit Sharma
346,2024-08-10,Facebook,Noida,9600000,Villa,Palm Towers,Rohit Sharma
347,2024-03-17,Referral,Noida,5000000,Plot,Elite Heights,Praveen Tambe
348,2024-12-12,Google Ads,Gurgaon,12500000,Plot,Green Valley,Aman Sharma
349,2024-02-13,Facebook,Gurgaon,11900000,Apartment,Palm Towers,Viral Kohli
350,2024-01-19,99acres,Gurgaon,18800000,Apartment,Elite Heights,Priya Kapoor
351,2024-06-24,Referral,Gurgaon,19700000,Villa,Urban Square,Rohit Sharma
352,2024-06-01,Walk-in,Gurgaon,13100000,Plot,Urban Square,Priya Kapoor
353,2024-01-21,Facebook,Noida,13900000,Villa,Elite Heights,Rohit Sharma
354,2024-06-30,Walk-in,Hyderabad,17500000,Apartment,Elite Heights,Sachin Tendulkar
355,2024-09-01,99acres,Pune,8300000,Villa,Palm Towers,Aman Sharma
356,2024-09-20,Google Ads,Hyderabad,12300000,Plot,Urban Square,Praveen Tambe
357,2024-10-14,Housing,Gurgaon,5400000,Villa,Palm Towers,Riya Kapoor
358,2024-07-18,Housing,Gurgaon,18200000,Villa,Urban Square,Rohit Sharma
359,2024-03-20,99acres,Hyderabad,17800000,Plot,Sky Residency,Priya Kapoor
360,2024-04-01,Facebook,Gurgaon,8300000,Villa,Urban Square,Priya Kapoor
361,2024-07-14,Google Ads,Mumbai,11900000,Plot,Elite Heights,Rohit Sharma
362,2024-03-14,Facebook,Gurgaon,11900000,Villa,Sky Residency,Viral Kohli
363,2024-08-22,99acres,Noida,8200000,Apartment,Urban Square,Aman Sharma
364,2024-08-22,Facebook,Noida,4700000,Apartment,Urban Square,Ravi Mehta
365,2024-07-05,Referral,Noida,8900000,Plot,Sky Residency,Riya Kapoor
366,2024-06-01,Google Ads,Noida,14200000,Villa,Palm Towers,Aman Sharma
367,2024-11-24,Facebook,Hyderabad,5500000,Apartment,Green Valley,Sachin Tendulkar
368,2024-02-29,99acres,Noida,4400000,Villa,Green Valley,Praveen Tambe
369,2024-01-24,Referral,Noida,4500000,Plot,Palm Towers,Priya Kapoor
370,2024-09-15,Google Ads,Gurgaon,16100000,Plot,Green Valley,Aman Sharma
371,2024-11-18,Facebook,Bangalore,6400000,Apartment,Urban Square,Priya Kapoor
372,2024-03-04,99acres,Mumbai,14900000,Villa,Palm Towers,Ravi Mehta
373,2024-08-03,Google Ads,Gurgaon,11900000,Apartment,Palm Towers,Neha Singh
374,2024-06-10,99acres,Noida,8100000,Villa,Sky Residency,Sachin Tendulkar
375,2024-06-10,Facebook,Noida,18600000,Villa,Green Valley,Neha Singh
376,2024-02-23,Google Ads,Bangalore,3700000,Apartment,Elite Heights,Shefali Mehta
377,2024-03-31,Walk-in,Noida,16600000,Apartment,Sky Residency,Shefali Mehta
378,2024-09-12,Google Ads,Noida,18300000,Villa,Elite Heights,Riya Kapoor
379,2024-10-29,99acres,Mumbai,17300000,Apartment,Sky Residency,Praveen Tambe
380,2024-04-01,99acres,Noida,7700000,Apartment,Palm Towers,Rohit Sharma
381,2024-11-10,Facebook,Noida,12000000,Plot,Green Valley,Viral Kohli
382,2024-10-28,Google Ads,Gurgaon,4900000,Plot,Elite Heights,Rohit Sharma
383,2024-02-04,99acres,Mumbai,7600000,Villa,Palm Towers,Ravi Mehta
384,2024-05-11,Channel Partner,Gurgaon,11300000,Villa,Urban Square,Priya Kapoor
385,2024-03-31,Google Ads,Pune,17000000,Villa,Green Valley,Ravi Mehta
386,2024-05-23,Google Ads,Mumbai,11500000,Villa,Green Valley,Neha Singh
387,2024-11-15,Housing,Pune,15400000,Villa,Urban Square,Priya Kapoor
388,2024-02-18,Google Ads,Bangalore,9400000,Apartment,Urban Square,Aman Sharma
389,2024-02-02,Walk-in,Mumbai,15300000,Apartment,Sky Residency,Viral Kohli
390,2024-10-09,Google Ads,Bangalore,9000000,Apartment,Sky Residency,Priya Kapoor
391,2024-12-11,Channel Partner,Gurgaon,6900000,Villa,Palm Towers,Praveen Tambe
392,2024-05-21,99acres,Noida,3400000,Plot,Palm Towers,Priya Kapoor
393,2024-10-11,Facebook,Gurgaon,16000000,Plot,Urban Square,Rohit Sharma
394,2024-07-04,Google Ads,Hyderabad,17500000,Apartment,Palm Towers,Neha Singh
395,2024-05-23,Google Ads,Mumbai,6400000,Plot,Green Valley,Sachin Tendulkar
396,2024-02-14,Referral,Mumbai,18800000,Apartment,Elite Heights,Aman Sharma
397,2024-03-17,Channel Partner,Mumbai,11200000,Apartment,Sky Residency,Sachin Tendulkar
398,2024-10-18,99acres,Gurgaon,4500000,Apartment,Palm Towers,Viral Kohli
399,2024-10-12,99acres,Pune,3700000,Plot,Green Valley,Sachin Tendulkar
400,2024-03-13,Google Ads,Mumbai,9100000,Plot,Sky Residency,Priya Kapoor
401,2024-08-27,Google Ads,Noida,9900000,Villa,Sky Residency,Praveen Tambe
402,2024-04-23,Housing,Gurgaon,3800000,Villa,Elite Heights,Ravi Mehta
403,2024-06-04,Google Ads,Mumbai,17600000,Villa,Urban Square,Sachin Tendulkar
404,2024-12-23,Channel Partner,Noida,18500000,Villa,Palm Towers,Ravi Mehta
405,2024-11-13,Google Ads,Hyderabad,17700000,Plot,Palm Towers,Praveen Tambe
406,2024-08-30,Channel Partner,Hyderabad,6900000,Plot,Green Valley,Rohit Sharma
407,2024-11-11,Facebook,Gurgaon,16600000,Plot,Palm Towers,Praveen Tambe
408,2024-02-09,Housing,Mumbai,8500000,Villa,Palm Towers,Sachin Tendulkar
409,2024-03-30,Facebook,Pune,18300000,Plot,Palm Towers,Ravi Mehta
410,2024-11-29,Facebook,Gurgaon,18000000,Plot,Urban Square,Rohit Sharma
411,2024-01-12,Facebook,Bangalore,13100000,Villa,Elite Heights,Praveen Tambe
412,2024-04-11,Facebook,Gurgaon,12100000,Plot,Sky Residency,Aman Sharma
413,2024-10-20,Channel Partner,Noida,10900000,Apartment,Elite Heights,Praveen Tambe
414,2024-11-19,Facebook,Pune,16200000,Plot,Palm Towers,Priya Kapoor
415,2024-07-01,Google Ads,Bangalore,10800000,Plot,Palm Towers,Priya Kapoor
416,2024-05-17,Housing,Bangalore,3600000,Plot,Sky Residency,Neha Singh
417,2024-04-06,Google Ads,Mumbai,11000000,Plot,Palm Towers,Aman Sharma
418,2024-03-27,Google Ads,Bangalore,13600000,Plot,Elite Heights,Shefali Mehta
419,2024-10-09,Google Ads,Gurgaon,10500000,Villa,Sky Residency,Sachin Tendulkar
420,2024-09-08,Walk-in,Bangalore,10400000,Apartment,Sky Residency,Viral Kohli
421,2024-12-18,Google Ads,Hyderabad,13700000,Apartment,Elite Heights,Aman Sharma
422,2024-01-10,Channel Partner,Noida,13800000,Villa,Sky Residency,Sachin Tendulkar
423,2024-02-28,99acres,Bangalore,8800000,Villa,Elite Heights,Viral Kohli
424,2024-10-08,Housing,Pune,14200000,Plot,Sky Residency,Praveen Tambe
425,2024-06-06,Referral,Noida,12200000,Villa,Urban Square,Riya Kapoor
426,2024-01-20,Google Ads,Pune,6800000,Plot,Urban Square,Viral Kohli
427,2024-08-25,Google Ads,Mumbai,18600000,Plot,Green Valley,Priya Kapoor
428,2024-11-28,Facebook,Pune,5000000,Plot,Sky Residency,Rohit Sharma
429,2024-08-17,Google Ads,Pune,3600000,Plot,Urban Square,Praveen Tambe
430,2024-09-22,Google Ads,Hyderabad,18200000,Apartment,Sky Residency,Shefali Mehta
431,2024-08-18,99acres,Mumbai,11300000,Villa,Urban Square,Riya Kapoor
432,2024-07-06,Housing,Noida,4600000,Apartment,Urban Square,Sachin Tendulkar
433,2024-11-23,99acres,Noida,14200000,Apartment,Green Valley,Sachin Tendulkar
434,2024-03-04,Google Ads,Gurgaon,18000000,Plot,Urban Square,Riya Kapoor
435,2024-09-26,Walk-in,Pune,9000000,Villa,Sky Residency,Praveen Tambe
436,2024-10-05,Housing,Noida,10500000,Villa,Sky Residency,Praveen Tambe
437,2024-07-17,Google Ads,Gurgaon,13400000,Apartment,Urban Square,Viral Kohli
438,2024-11-22,99acres,Gurgaon,18300000,Villa,Sky Residency,Praveen Tambe
439,2024-01-20,Facebook,Noida,11700000,Apartment,Palm Towers,Aman Sharma
440,2024-08-02,Facebook,Noida,19100000,Plot,Palm Towers,Riya Kapoor
441,2024-11-06,Housing,Hyderabad,12900000,Apartment,Palm Towers,Sachin Tendulkar
442,2024-09-18,Facebook,Noida,8100000,Villa,Urban Square,Shefali Mehta
443,2024-10-30,99acres,Gurgaon,11200000,Plot,Sky Residency,Shefali Mehta
444,2024-01-17,Google Ads,Pune,9400000,Villa,Green Valley,Aman Sharma
445,2024-03-02,Google Ads,Bangalore,11000000,Villa,Urban Square,Praveen Tambe
446,2024-04-07,Facebook,Mumbai,16100000,Apartment,Green Valley,Neha Singh
447,2024-04-18,99acres,Hyderabad,17000000,Apartment,Sky Residency,Priya Kapoor
448,2024-10-12,Facebook,Gurgaon,8700000,Plot,Palm Towers,Praveen Tambe
449,2024-01-25,Housing,Noida,18500000,Plot,Palm Towers,Sachin Tendulkar
450,2024-11-27,Facebook,Hyderabad,14800000,Apartment,Sky Residency,Praveen Tambe
451,2024-11-23,99acres,Bangalore,7400000,Villa,Elite Heights,Sachin Tendulkar
452,2024-09-07,Google Ads,Gurgaon,16600000,Plot,Palm Towers,Rohit Sharma
453,2024-03-29,Google Ads,Gurgaon,5200000,Plot,Elite Heights,Neha Singh
454,2024-01-03,Channel Partner,Noida,3800000,Apartment,Palm Towers,Ravi Mehta
455,2024-04-28,99acres,Pune,10700000,Plot,Elite Heights,Ravi Mehta
456,2024-07-12,Facebook,Noida,18500000,Villa,Green Valley,Aman Sharma
457,2024-10-13,Facebook,Noida,11500000,Villa,Palm Towers,Praveen Tambe
458,2024-10-14,Google Ads,Bangalore,12400000,Villa,Urban Square,Aman Sharma
459,2024-06-28,Facebook,Noida,18100000,Villa,Sky Residency,Viral Kohli
460,2024-09-12,Facebook,Gurgaon,10900000,Plot,Palm Towers,Sachin Tendulkar
461,2024-03-26,99acres,Pune,15200000,Apartment,Urban Square,Sachin Tendulkar
462,2024-07-09,99acres,Mumbai,12000000,Apartment,Palm Towers,Rohit Sharma
463,2024-10-10,Channel Partner,Noida,12900000,Apartment,Sky Residency,Sachin Tendulkar
464,2024-06-10,99acres,Mumbai,16000000,Villa,Sky Residency,Sachin Tendulkar
465,2024-12-19,Facebook,Pune,5600000,Apartment,Urban Square,Neha Singh
466,2024-10-01,Google Ads,Noida,4400000,Villa,Sky Residency,Rohit Sharma
467,2024-05-30,Referral,Pune,8300000,Plot,Sky Residency,Aman Sharma
468,2024-11-03,Channel Partner,Gurgaon,5700000,Villa,Palm Towers,Sachin Tendulkar
469,2024-02-12,Google Ads,Noida,12900000,Villa,Urban Square,Ravi Mehta
470,2024-12-30,99acres,Gurgaon,13400000,Villa,Palm Towers,Aman Sharma
471,2024-06-10,Walk-in,Hyderabad,14100000,Plot,Green Valley,Shefali Mehta
472,2024-07-16,Channel Partner,Pune,7700000,Plot,Green Valley,Viral Kohli
473,2024-12-21,Google Ads,Gurgaon,8600000,Plot,Elite Heights,Shefali Mehta
474,2024-03-24,Facebook,Pune,10500000,Apartment,Urban Square,Sachin Tendulkar
475,2024-01-12,Facebook,Noida,11900000,Apartment,Green Valley,Rohit Sharma
476,2024-06-25,Google Ads,Hyderabad,8500000,Plot,Palm Towers,Ravi Mehta
477,2024-04-28,99acres,Pune,16000000,Plot,Elite Heights,Aman Sharma
478,2024-11-16,Channel Partner,Gurgaon,6400000,Plot,Elite Heights,Shefali Mehta
479,2024-02-29,Referral,Mumbai,17400000,Villa,Urban Square,Neha Singh
480,2024-08-27,Referral,Pune,7000000,Plot,Green Valley,Rohit Sharma
481,2024-05-12,Google Ads,Pune,19000000,Apartment,Urban Square,Neha Singh
482,2024-09-11,Facebook,Hyderabad,9100000,Plot,Sky Residency,Aman Sharma
483,2024-06-28,Referral,Pune,9200000,Plot,Green Valley,Sachin Tendulkar
484,2024-03-15,Channel Partner,Gurgaon,10400000,Apartment,Palm Towers,Ravi Mehta
485,2024-04-08,99acres,Noida,19800000,Plot,Urban Square,Riya Kapoor
486,2024-10-28,99acres,Gurgaon,8400000,Villa,Palm Towers,Priya Kapoor
487,2024-11-07,Google Ads,Mumbai,3500000,Plot,Elite Heights,Priya Kapoor
488,2024-11-10,Channel Partner,Noida,13900000,Apartment,Elite Heights,Ravi Mehta
489,2024-07-04,Housing,Pune,18900000,Villa,Green Valley,Rohit Sharma
490,2024-03-14,99acres,Noida,6100000,Villa,Urban Square,Ravi Mehta
491,2024-10-26,Channel Partner,Noida,20000000,Plot,Elite Heights,Aman Sharma
492,2024-04-02,Channel Partner,Gurgaon,16700000,Apartment,Sky Residency,Shefali Mehta
493,2024-01-06,Referral,Mumbai,9500000,Plot,Sky Residency,Praveen Tambe
494,2024-01-29,99acres,Gurgaon,7300000,Apartment,Green Valley,Sachin Tendulkar
495,2024-01-17,Facebook,Gurgaon,9100000,Villa,Palm Towers,Sachin Tendulkar
496,2024-09-02,Referral,Bangalore,7100000,Plot,Sky Residency,Shefali Mehta
497,2024-05-23,Google Ads,Noida,7900000,Apartment,Green Valley,Priya Kapoor
498,2024-06-05,99acres,Pune,7800000,Plot,Green Valley,Neha Singh
499,2024-01-25,Channel Partner,Pune,5000000,Villa,Palm Towers,Shefali Mehta
500,2024-09-01,Walk-in,Noida,5300000,Plot,Palm Towers,Aman Sharma
501,2024-06-28,Referral,Pune,6300000,Apartment,Elite Heights,Viral Kohli
502,2024-07-07,Referral,Mumbai,9800000,Apartment,Urban Square,Priya Kapoor
503,2024-03-08,Housing,Gurgaon,3100000,Plot,Green Valley,Priya Kapoor
504,2024-03-14,99acres,Bangalore,13000000,Apartment,Elite Heights,Ravi Mehta
505,2024-09-27,Facebook,Hyderabad,9700000,Villa,Urban Square,Praveen Tambe
506,2024-08-13,Channel Partner,Noida,5700000,Apartment,Green Valley,Shefali Mehta
507,2024-11-03,Google Ads,Mumbai,7700000,Plot,Elite Heights,Sachin Tendulkar
508,2024-08-01,Google Ads,Gurgaon,12700000,Villa,Sky Residency,Aman Sharma
509,2024-08-25,Google Ads,Hyderabad,9800000,Plot,Urban Square,Neha Singh
510,2024-04-17,Google Ads,Pune,6700000,Apartment,Elite Heights,Riya Kapoor
511,2024-08-04,Facebook,Mumbai,12100000,Plot,Elite Heights,Viral Kohli
512,2024-07-07,Google Ads,Hyderabad,16300000,Plot,Elite Heights,Priya Kapoor
513,2024-02-24,Channel Partner,Gurgaon,3000000,Villa,Sky Residency,Ravi Mehta
514,2024-10-30,Referral,Mumbai,17700000,Apartment,Elite Heights,Ravi Mehta
515,2024-07-02,Google Ads,Pune,14500000,Villa,Green Valley,Shefali Mehta
516,2024-10-11,Referral,Gurgaon,19800000,Villa,Elite Heights,Rohit Sharma
517,2024-12-17,Channel Partner,Noida,7700000,Plot,Urban Square,Priya Kapoor
518,2024-08-08,Google Ads,Noida,17700000,Villa,Elite Heights,Aman Sharma
519,2024-04-28,Walk-in,Noida,6100000,Apartment,Urban Square,Aman Sharma
520,2024-08-12,Facebook,Hyderabad,16200000,Villa,Sky Residency,Riya Kapoor
521,2024-01-25,99acres,Gurgaon,10600000,Villa,Sky Residency,Ravi Mehta
522,2024-02-10,Channel Partner,Gurgaon,18100000,Apartment,Elite Heights,Shefali Mehta
523,2024-06-28,Referral,Gurgaon,3400000,Apartment,Sky Residency,Shefali Mehta
524,2024-08-11,Google Ads,Bangalore,9400000,Villa,Urban Square,Aman Sharma
525,2024-03-08,Facebook,Gurgaon,18700000,Villa,Sky Residency,Praveen Tambe
526,2024-08-13,Google Ads,Gurgaon,11800000,Villa,Sky Residency,Sachin Tendulkar
527,2024-03-01,99acres,Pune,16500000,Apartment,Green Valley,Viral Kohli
528,2024-02-26,Walk-in,Gurgaon,9800000,Plot,Elite Heights,Rohit Sharma
529,2024-12-29,Walk-in,Gurgaon,7800000,Plot,Urban Square,Rohit Sharma
530,2024-12-28,Google Ads,Pune,3100000,Plot,Palm Towers,Shefali Mehta
531,2024-02-25,99acres,Gurgaon,5900000,Plot,Elite Heights,Viral Kohli
532,2024-04-23,Facebook,Mumbai,4700000,Plot,Sky Residency,Sachin Tendulkar
533,2024-09-25,Channel Partner,Gurgaon,11700000,Villa,Urban Square,Sachin Tendulkar
534,2024-11-26,Google Ads,Bangalore,13700000,Plot,Urban Square,Viral Kohli
535,2024-01-11,Channel Partner,Hyderabad,10700000,Villa,Elite Heights,Neha Singh
536,2024-12-20,Walk-in,Bangalore,19600000,Plot,Elite Heights,Priya Kapoor
537,2024-05-31,Channel Partner,Noida,18200000,Apartment,Urban Square,Priya Kapoor
538,2024-01-07,Housing,Mumbai,18600000,Apartment,Urban Square,Aman Sharma
539,2024-04-09,Referral,Pune,4100000,Villa,Sky Residency,Sachin Tendulkar
540,2024-09-07,Referral,Noida,3200000,Apartment,Sky Residency,Priya Kapoor
541,2024-01-01,Walk-in,Noida,8800000,Apartment,Elite Heights,Shefali Mehta
542,2024-08-20,Channel Partner,Mumbai,4200000,Plot,Sky Residency,Ravi Mehta
543,2024-09-05,Housing,Bangalore,13200000,Plot,Green Valley,Sachin Tendulkar
544,2024-09-20,Housing,Noida,14100000,Plot,Elite Heights,Neha Singh
545,2024-10-14,Google Ads,Gurgaon,4100000,Villa,Palm Towers,Aman Sharma
546,2024-07-25,Google Ads,Pune,7200000,Apartment,Palm Towers,Shefali Mehta
547,2024-09-01,99acres,Noida,9300000,Plot,Green Valley,Riya Kapoor
548,2024-08-05,Google Ads,Bangalore,19700000,Apartment,Palm Towers,Viral Kohli
549,2024-08-11,99acres,Gurgaon,5500000,Plot,Palm Towers,Ravi Mehta
550,2024-04-13,Facebook,Noida,17400000,Plot,Elite Heights,Praveen Tambe
551,2024-01-01,Channel Partner,Gurgaon,12500000,Plot,Palm Towers,Viral Kohli
552,2024-12-11,99acres,Bangalore,18800000,Apartment,Palm Towers,Aman Sharma
553,2024-11-08,Facebook,Noida,5100000,Villa,Elite Heights,Aman Sharma
554,2024-01-25,Facebook,Noida,11700000,Apartment,Urban Square,Sachin Tendulkar
555,2024-05-30,Google Ads,Bangalore,7800000,Apartment,Palm Towers,Aman Sharma
556,2024-02-24,Google Ads,Hyderabad,6700000,Plot,Green Valley,Praveen Tambe
557,2024-11-20,Channel Partner,Noida,15400000,Apartment,Sky Residency,Neha Singh
558,2024-06-26,Housing,Gurgaon,7100000,Apartment,Sky Residency,Riya Kapoor
559,2024-10-19,Facebook,Gurgaon,15200000,Plot,Elite Heights,Priya Kapoor
560,2024-01-17,Walk-in,Mumbai,18100000,Plot,Green Valley,Praveen Tambe
561,2024-04-24,Google Ads,Gurgaon,16900000,Apartment,Sky Residency,Neha Singh
562,2024-06-08,Walk-in,Mumbai,15200000,Plot,Green Valley,Shefali Mehta
563,2024-06-08,Google Ads,Noida,7600000,Villa,Palm Towers,Praveen Tambe
564,2024-10-24,Facebook,Noida,7800000,Apartment,Palm Towers,Praveen Tambe
565,2024-11-22,Housing,Pune,8100000,Plot,Palm Towers,Neha Singh
566,2024-01-13,Google Ads,Bangalore,19100000,Apartment,Palm Towers,Viral Kohli
567,2024-07-10,Channel Partner,Mumbai,11000000,Apartment,Palm Towers,Ravi Mehta
568,2024-09-24,Facebook,Bangalore,5000000,Apartment,Palm Towers,Sachin Tendulkar
569,2024-02-01,Walk-in,Gurgaon,14600000,Villa,Palm Towers,Praveen Tambe
570,2024-07-17,Google Ads,Mumbai,7600000,Apartment,Palm Towers,Viral Kohli
571,2024-10-26,Google Ads,Gurgaon,16100000,Apartment,Sky Residency,Aman Sharma
572,2024-05-01,Facebook,Gurgaon,18200000,Villa,Sky Residency,Praveen Tambe
573,2024-05-29,Google Ads,Noida,4000000,Apartment,Elite Heights,Ravi Mehta
574,2024-03-20,Housing,Mumbai,16200000,Villa,Elite Heights,Neha Singh
575,2024-07-27,Referral,Gurgaon,17100000,Apartment,Green Valley,Riya Kapoor
576,2024-05-20,Channel Partner,Gurgaon,7400000,Villa,Urban Square,Ravi Mehta
577,2024-01-13,Google Ads,Pune,6100000,Plot,Elite Heights,Ravi Mehta
578,2024-08-10,99acres,Bangalore,6300000,Villa,Urban Square,Viral Kohli
579,2024-04-06,99acres,Bangalore,11200000,Apartment,Urban Square,Aman Sharma
580,2024-02-10,Facebook,Gurgaon,8100000,Villa,Elite Heights,Neha Singh
581,2024-09-12,Referral,Gurgaon,6200000,Apartment,Urban Square,Shefali Mehta
582,2024-03-26,99acres,Bangalore,8400000,Apartment,Palm Towers,Rohit Sharma
583,2024-09-22,99acres,Pune,11300000,Apartment,Sky Residency,Priya Kapoor
584,2024-05-26,Channel Partner,Gurgaon,16100000,Villa,Green Valley,Shefali Mehta
585,2024-08-03,Facebook,Mumbai,7500000,Plot,Elite Heights,Sachin Tendulkar
586,2024-08-08,Facebook,Noida,3600000,Apartment,Palm Towers,Praveen Tambe
587,2024-08-22,Referral,Noida,7800000,Plot,Palm Towers,Neha Singh
588,2024-05-09,Google Ads,Mumbai,14500000,Apartment,Elite Heights,Aman Sharma
589,2024-05-14,Walk-in,Hyderabad,12400000,Plot,Sky Residency,Riya Kapoor
590,2024-02-29,99acres,Pune,3800000,Apartment,Sky Residency,Ravi Mehta
591,2024-06-22,99acres,Gurgaon,10000000,Apartment,Palm Towers,Neha Singh
592,2024-01-09,Facebook,Gurgaon,4200000,Plot,Elite Heights,Riya Kapoor
593,2024-09-27,Facebook,Gurgaon,7900000,Villa,Palm Towers,Ravi Mehta
594,2024-04-15,Housing,Gurgaon,3700000,Villa,Palm Towers,Rohit Sharma
595,2024-06-25,Google Ads,Pune,10600000,Apartment,Urban Square,Shefali Mehta
596,2024-10-03,Channel Partner,Noida,6600000,Plot,Sky Residency,Riya Kapoor
597,2024-10-23,99acres,Noida,13300000,Plot,Palm Towers,Viral Kohli
598,2024-09-07,Facebook,Bangalore,5000000,Villa,Elite Heights,Priya Kapoor
599,2024-08-09,Walk-in,Gurgaon,17600000,Apartment,Sky Residency,Praveen Tambe
